C1,C2,C3,C4,C5,C6,C7,C8,C9,C10
0.1084057182598589,0.24840649997210407,0.12132873011824163,0.6486604313560707,0.7139785955862306,0.33557575571171205,0.13940126882014547,0.018769146457625285,0.8164366943764649,0.5869164259212165
0.34186853461451994,0.7956356725638326,0.6193893305046724,0.9251858370725414,0.006108640278463029,0.10062275897753659,0.45038508281337963,0.5762926764711238,0.9438670461448638,0.7369868184492276
0.38685510526878053,0.6341791452198474,0.39422010582487643,0.3399444954109533,0.1324422486372957,0.3230653127719142,0.12959617397591516,0.6700379402513035,0.7649083639088686,0.5018502037927153
0.8833893688125721,0.4812260267973796,0.7724549309658525,0.2908246201789799,0.41056508747538734,0.0650987720618128,0.6327068162473438,0.419770181218466,0.1743134996943807,0.5653063923193027
0.5719188855148968,0.1271632618139631,0.07806212871965124,0.9431460951858931,0.6401250290914593,0.24374955027783207,0.8074169833076785,0.9846288021585303,0.6161500811269723,0.5623354514197488
0.1126310732121324,0.9828128890932417,0.6381000401168722,0.5133005681403694,0.5087284014270861,0.10427467319149597,0.21836838857124485,0.0410051334658873,0.9275374548454608,0.8805506229463256
0.6375725088021109,0.0030889292002727053,0.09155144910913915,0.05650085122526405,0.36271449207229656,0.29629638006314485,0.9173856146026542,0.7966068445210321,0.1952410340174715,0.5058792199751787
0.13367750319908933,0.4360070372974769,0.0910488389911952,0.23729647516864394,0.3015418109493354,0.4968219794386778,0.24929739406627938,0.5709855211829565,0.958701939115165,0.200279257940565
0.12760967986347171,0.18633912213785397,0.8401303387559983,0.4925169098506825,0.7499624363281114,0.5935655628526852,0.37120232039299295,0.43767656354445605,0.4533631842622584,0.620379631449325
0.7351075627796189,0.12568392805868367,0.6109756068269112,0.43757966787383773,0.145538111916649,0.7428915336304445,0.7794832000886156,0.2529332331148043,0.5978222330573374,0.6007977371896724
0.1420830132921842,0.406699571528758,0.09236198372412974,0.5930997215490362,0.9049811939222168,0.6338223852050544,0.5677114877649712,0.5494482724994088,0.8892440841707352,0.49439542808826276
0.11031000194333762,0.5921406799271165,0.06911768915261107,0.505150460335452,0.0528546492069456,0.2047202480354826,0.9249341073238214,0.6145447204471787,0.2958438620849715,0.3735920994103542
0.6656322258530043,0.8581593185814064,0.25175875408109927,0.9686497314964772,0.871207044169129,0.07449092627862519,0.11845047650942553,0.671435468019635,0.2863999124532888,0.3572483261917956
0.7609336259866478,0.4377505374137516,0.2945670611697334,0.19135674102994038,0.0459777596892309,0.8609831539251471,0.1818332797311225,0.1399678353824707,0.22762253588970438,0.6041677219303321
0.044179391428114,0.32872097973237724,0.30868702345604704,0.5572821729355407,0.6243656499385399,0.13717173507967517,0.1217056352834146,0.4941080893672656,0.5707754477895974,0.12957292761465966
0.6928855712503051,0.880796094247783,0.20604172569127677,0.6446658529887284,0.8884527473714013,0.6583911011547298,0.3654013664813608,0.9477175424341554,0.6568407725913787,0.6969459968930495
0.5783191522066186,0.5971034521899494,0.44667042122896716,0.6401944773629199,0.2642590258966956,0.578425507173274,0.3335769927004616,0.7349730517886539,0.570639211731689,0.98301847331222
0.8936600362219654,0.2501045664732623,0.09529158700013118,0.24128285151505502,0.5184079463803208,0.09927166392093356,0.1119368741650324,0.9967489871080752,0.23011090527768663,0.8943514309077685
0.8819252973199586,0.5803088582357261,0.9999407699563451,0.12126790085196648,0.8437860299836993,0.16397292194289448,0.1904694955314774,0.41887043872950147,0.1155412096167564,0.18600166345317426
0.13207697385790984,0.012651189589626077,0.4848101469253979,0.7817902863311184,0.31991773180216354,0.8420654838008997,0.434159840135927,0.2919670006961308,0.22011181767840038,0.80813179944816
0.938084147405106,0.41775818229135253,0.5510517914672188,0.8857262623120786,0.7438537159198333,0.06065644835870698,0.9267028720681328,0.813106468460061,0.210604882733758,0.6654204403849946
0.6633960191779055,0.7239364785520871,0.7506090721063717,0.19660388702190634,0.15399479931606208,0.7680149443045979,0.3894004067703827,0.41022163446187354,0.48903530084863167,0.09907878898062739
0.20030443421002098,0.07535599401771842,0.9711151852781169,0.10948962894950265,0.6449665288128984,0.6440488230517255,0.7564180555021212,0.9089109035013646,0.11461161213429893,0.8349170459777329
0.7476744518074568,0.03767356444537051,0.7651340778396722,0.15105065251498606,0.44475103587615317,0.7679043330338456,0.30642991622531923,0.6573303974679823,0.4532239704498986,0.5163401335439143
0.8347220743385823,0.9017518493518167,0.3198768021926375,0.07182966164125915,0.7671344459186737,0.6196224632216758,0.838331782255497,0.01835837850914257,0.6213736172661213,0.9411873249623297
0.6218204561587646,0.3922937601996488,0.97315345995482,0.9355386386140141,0.07408871939750805,0.5411437183310994,0.8874295116191918,0.4562440999429912,0.42805185979662574,0.4335770311778422
0.22052691830150573,0.2164715176934663,0.7815786069601239,0.5387864610669357,0.3781726277808045,0.8409751282623589,0.5463847392062671,0.6599108845487908,0.006191847650774296,0.7087969017522281
0.07986648532477347,0.02920832948657892,0.23469181789197002,0.5262969738208622,0.7266282720600463,0.0326199099612845,0.05168907759387498,0.4563107585765399,0.05512574832381123,0.37683965795737995
0.5671169330949216,0.23002399457601186,0.9117698996260615,0.4203825529193116,0.2606685000701654,0.5666598126825775,0.7486339059165362,0.5865025903018481,0.4143873919567612,0.25741010037859957
0.8688896367753081,0.3515083507851281,0.2997052923985686,0.6307236275926266,0.5457246766925391,0.8856666654039475,0.2673619861511617,0.7169523580793676,0.9591007036051704,0.5557332621883798
0.9544656775702242,0.5993187155062992,0.35295671235613923,0.6786558683375506,0.15993262740848302,0.0679753016235668,0.22710177562728506,0.43754061324868565,0.5045808033894549,0.7441643659326207
0.055419100613215866,0.6479084695658702,0.5669165124077667,0.11790243459076954,0.13835064770116734,0.26011016072516036,0.22825098636365027,0.6070821799814548,0.09489582807075114,0.5327953441236024
0.9806303859060339,0.7678377993806451,0.018224659687973044,0.2284092964375789,0.013019119459775186,0.573917772114442,0.8828810802669306,0.5406929409782194,0.5221504283674228,0.8469806845996118
0.3359577922683864,0.6060926184161817,0.6478142412174211,0.5188741785793753,0.9285408027547305,0.30055729478715165,0.26730988884178664,0.742969631839281,0.60355482796655,0.014704310583445235
0.6728181719795743,0.13011781764619845,0.41239777570016645,0.5493927016267792,0.3304765880397579,0.32957608770070923,0.8488672774333118,0.2604108568147634,0.011518584286889455,0.6138846936090949
0.08960345827018579,0.19370827081764808,0.38966472830208365,0.9576669720910407,0.28107668908849925,0.7434571058255665,0.5311998079556123,0.44086822729280783,0.537779352118696,0.205969204386506
0.13146796669829997,0.01612956772179175,0.41547599020621306,0.5596754852568416,0.19498223521333702,0.025232051490840512,0.3843843959198545,0.3534791345462056,0.5830302233690353,0.7991676900894397
0.5903532419145857,0.5644044158448696,0.9578221523211685,0.09197785450140383,0.8764477430938328,0.9470066005724499,0.11229542160111194,0.1989815001233486,0.829024914180947,0.7976630158390748
0.37780736573884266,0.8902321157152778,0.1953876252711373,0.048226786189721205,0.13631208400087735,0.47194763028244535,0.0409059804380576,0.23014976480932103,0.5492431589266293,0.914089810112199
0.1265379033850378,0.9407485433233651,0.8674688128085487,0.13083245383379738,0.06569732046587418,0.5988566673793858,0.996022910143774,0.06380432763168986,0.012337428433125686,0.8709889552952838
0.6260941163954807,0.38161401334885525,0.014230883293880559,0.43905058331180635,0.5344307524699988,0.6398801746608078,0.4615265296856469,0.27982869451916825,0.302205007607669,0.7402778170495117
0.01621720953881267,0.9825192148053388,0.3260798050674637,0.8561861712133362,0.14916114206914288,0.7264409018679713,0.7480511922919201,0.20613272297241136,0.19172200762490088,0.184108003805166
0.40630116088122104,0.4971487557266183,0.6096787970994603,0.21334062387260522,0.7784460444943196,0.012976774049701323,0.09670523694815691,0.7548372598461992,0.3491508377755642,0.929685029673359
0.6178672145338834,0.2898110931277249,0.11556233717786335,0.45704988476514263,0.9197797614592251,0.1287260907359914,0.5962617530574504,0.3665049866709743,0.13065104836147234,0.3425773357836809
0.42467177953773017,0.26617771777136057,0.8017770097808169,0.28874679890548294,0.6210555789068825,0.20543532891435978,0.5654111337301039,0.5662546967637634,0.2904773017606005,0.8327337173123444
0.79608699201461,0.7026553056802649,0.5776452956766167,0.3020304906553083,0.5109393460397498,0.7354297482546165,0.08399878606435995,0.6736471184219107,0.8253635328833536,0.5377017976401116
0.21763408164897136,0.6041980682492455,0.1486603574980092,0.1238559802325464,0.31303288775547666,0.27267205033399766,0.6129661067131714,0.564425433868026,0.19112658822892425,0.3768978920522845
0.538914356668284,0.2770366464334555,0.05683795308777839,0.10388469500916586,0.6624634322979458,0.8101908076640416,0.4204696061520191,0.4694215403966666,0.15971488349333351,0.27600027076650524
0.2963793797617805,0.0677618594306878,0.09091681052171363,0.6448305270151556,0.6377578318463227,0.32096862578356666,0.43851747053978984,0.5485104482173538,0.038679709683560826,0.22786822250756322
0.5859290783202077,0.1273242959055203,0.24406817036424067,0.8759260321860299,0.772039985992834,0.9708188751274451,0.8877562272486094,0.7338342224079972,0.6642066909979213,0.32120797444244165
0.5971451084247723,0.9268674155374423,0.09877003931459072,0.33693801616717034,0.26114693688587143,0.684083878212847,0.8494679659648425,0.18589359823272966,0.09420900822830292,0.049910869388221535
0.18172395217320159,0.3030955130960251,0.061374685475532265,0.33625891993648105,0.09453374125407099,0.6757739030457122,0.5811947832084216,0.666209988223604,0.8463847567396626,0.666022345122183
0.8918223749913169,0.11653927108850881,0.7436837898483382,0.3055467716804472,0.1754708548566145,0.0589286133561997,0.837853282902091,0.8828522130038815,0.7809422250084899,0.5229953663293841
0.03863140269142662,0.5020676081360459,0.3332900726302581,0.660588557440753,0.6245163980110563,0.1623844427777532,0.08553182370073276,0.7000502729120248,0.395409291534783,0.5326763369596553
0.30325856323791744,0.8388365812633046,0.6315345190906543,0.7896329724448083,0.22010747994159663,0.5456186718808765,0.08035402376000966,0.8101563157276801,0.7204066566300037,0.5779345694910609
0.08816633824068876,0.04991934841801271,0.12185742414087397,0.36775811422713733,0.9659943155175911,0.9824417420151961,0.9146718405923859,0.7721243115225888,0.5051085162251148,0.6900526503748079
0.7185205800465335,0.4004864432492533,0.9640760779310226,0.2973818052464716,0.08444604511957643,0.501899202657243,0.5796249088355817,0.8817268161534643,0.2143808933891398,0.6308375260157622
0.8890500634943118,0.3607229673034985,0.3417047314507343,0.3583109226483542,0.7924963193304108,0.818476819673592,0.3312366012071425,0.9015045609748524,0.28413577452754435,0.03282684611592146
0.6610446569679533,0.22997142912577984,0.27691313334308454,0.7619636983455101,0.5348217634341694,0.17074925330744894,0.44172379976952447,0.15624679517936602,0.10644530842854849,0.35412354584336236
0.5078337870709727,0.36514562422053354,0.6762017717289426,0.5732914972399595,0.7152997943104561,0.29635174421877497,0.8639073341638023,0.9523361032086884,0.32624758630542694,0.9081655671137409
0.8224498137851548,0.9953406657047768,0.2979260299988298,0.7024267481383943,0.7011785072359439,0.1761641884356101,0.5428552448037869,0.523938672267295,0.6104747258316204,0.6136125493785755
0.38843190013000983,0.08348305733966765,0.2570028031330128,0.9569834000536531,0.6636118788360812,0.4357932885435192,0.2946323049186991,0.04647091023198102,0.8863914008425552,0.25236292861828646
0.5352587574085074,0.6337424594797331,0.9913307623461534,0.5625623615783423,0.5594297074991248,0.9269567846742408,0.9583802015178976,0.5474239927111527,0.5503186589759451,0.8117720049035534
0.4569522962134953,0.443095074058807,0.9761204636575531,0.9622915243101174,0.9254036939354203,0.27673857659025913,0.2763438364616604,0.9973114359744013,0.9068857386584609,0.14166958130547236
0.9630957706763678,0.22102948655350563,0.9871451407327929,0.08337704418400627,0.5337959952620498,0.5496098945223158,0.7108722649031183,0.6810910006923796,0.30139459500467136,0.21416875745646302
0.07360120557924721,0.3923811809348936,0.13870866242842927,0.016076130605865657,0.9821757865341615,0.3775923104444012,0.3157555398001821,0.07320230059636945,0.726219407700929,0.13926046410296478
0.6030176957076507,0.7096298411231899,0.9242103090842748,0.22640012429371026,0.9950063926331554,0.9560170100312945,0.31717310684186883,0.5651071088315455,0.13008396246405396,0.8662960124430222
0.0594580118749789,0.21306656090473064,0.4790824104190263,0.8986396747298016,0.01536521814524372,0.0846311299952267,0.955974722671598,0.6734307478962815,0.2968949060868624,0.6977022079599249
0.3909555626018725,0.1728437883864976,0.02700308033204757,0.22909131492607426,0.4019586177696851,0.5155887276043664,0.21015325230810822,0.16511257800865242,0.6899479852479291,0.09518927820839873
0.1500215793516938,0.4086589627453874,0.286994679730023,0.8763584943716489,0.5947947152372537,0.0612286596827738,0.3951164811081612,0.9847121646304756,0.748232251063023,0.5697159066818084
0.28213478561179084,0.5856345011539298,0.2900178766874518,0.0044556212905293435,0.26976242489445523,0.80224198846218,0.4589911820432474,0.20569435927586155,0.3139827418559358,0.45398871011914554
0.36562887517324316,0.45927306898168363,0.5323105487417694,0.3395870920985481,0.8526406931993595,0.7985565263037941,0.1512881678094199,0.5723090296217697,0.6345518904262268,0.8933791185937142
0.816607595133804,0.24321760026505634,0.5668953554450564,0.22528613731516278,0.5205455278880099,0.8817341570137317,0.4117244245895607,0.10824810903518411,0.9109890919890771,0.4327744403430509
0.20190900220310926,0.3997732447227843,0.9717350209978335,0.8063314756151181,0.5904827333399785,0.4097696239111307,0.8458294435954113,0.2405629862049553,0.41685506423388163,0.5351330603330714
0.9596225547127536,0.6303437714026593,0.9624345830241954,0.6775027040880264,0.5427188108858497,0.5586111534269343,0.9743421981529315,0.2494548232278042,0.9155942308690238,0.9495624796614637
0.26009727091939927,0.9788198481795697,0.31779541071727446,0.5203841372366201,0.2445049010893281,0.12376001586494678,0.4396372255283909,0.8175793951622391,0.00402845579937916,0.62305918197502
0.4338575478765534,0.005500947910299536,0.7658621400821102,0.5984558698201649,0.43841685526675556,0.12707650565796758,0.19296638891676687,0.44928580657282846,0.5159745159706627,0.34555557837389583
0.9453921374044822,0.13787335330800343,0.589170483207121,0.31925834670821696,0.7630192970711192,0.3491556342647044,0.22771881011750017,0.8543016696914795,0.1958582054043253,0.7834974635850893
0.9123591804101658,0.1502741766355573,0.09557245538000558,0.6680216422094949,0.312755451250488,0.1432237696216676,0.8299262911382821,0.021019548033173407,0.4272800938395924,0.7185114159832585
0.8663340890900426,0.9946553604120325,0.6155128879101287,0.04009148703177712,0.24506486875917988,0.9538816925032724,0.6970999358101255,0.011821401943715837,0.20762738784731538,0.12158016099791036
0.9984439462096522,0.8220432189070986,0.7398571432428754,0.5449891152878135,0.6853907932747969,0.7964996556968638,0.94926181176508,0.5466382440403404,0.867488105240552,0.3941144149149908
0.38721478130464404,0.40756870280645263,0.1977819189195653,0.9166703517024446,0.9354499422298256,0.8235677610136051,0.07211312444414308,0.08461052599850105,0.8603023094282294,0.0021153470296060295
0.27073570136121006,0.4530286893446567,0.17072176273947626,0.40528605566658427,0.38482780236899117,0.6704703326993015,0.9739424996819754,0.6521731680205877,0.8681500338434988,0.22712437035472444
0.9639005228382829,0.5989364490726748,0.9309158358477515,0.1467688142787268,0.11396030875469221,0.37202890217383444,0.7665601265709068,0.32114203146495945,0.6380350813446267,0.009221101669878884
0.1499269538214113,0.3244146975841258,0.19469398286423467,0.8871799292369524,0.28574841301628007,0.22767888968578454,0.6529226752151314,0.5525211552130284,0.860553097970527,0.24437462532512777
0.4659516127642336,0.3883232810468943,0.19401346544317488,0.4647761226157683,0.30914636230936143,0.6669722105646229,0.9043697255348392,0.3668029899502834,0.0624552274260497,0.8383611733076215
0.8652901789199209,0.393875945839385,0.6225179143999174,0.7878386031156536,0.5284245566187723,0.016627524642269687,0.08589673271263731,0.3639564016527089,0.8758496422872774,0.13833341706596347
0.9462810888703429,0.49545736092613424,0.05361361702756684,0.37768210272010905,0.5811559710107449,0.6494887990658804,0.1401227847092007,0.5494788462828757,0.8141021377199695,0.14564951288788464
0.878929158033323,0.2134908907143951,0.8726575704002034,0.12904617469737467,0.20190864058851654,0.1364288716310592,0.11372783551835874,0.1802546613784234,0.7767566999193756,0.9409456343198279
0.6127762968749695,0.4934801997925671,0.5129981137778824,0.18119932512575376,0.6233022481367697,0.18434309512088565,0.3716825012546945,0.7739392637202491,0.5225317872315254,0.8115243556460731
0.6167024771868758,0.9011050788328584,0.18962571453589872,0.9152596083154232,0.752510059006794,0.6436110530470096,0.40912352494349347,0.5264932355189742,0.8901350691435028,0.012727999122557732
0.23341692205374576,0.11923810198241491,0.7659687107413966,0.9907630244420088,0.840635368884535,0.9161328719352764,0.18458717687590454,0.4826187923787396,0.4389159526042128,0.22028418728011812
0.18261090434404537,0.6447109029622963,0.11776029230057383,0.7484365883861562,0.7025616314904406,0.8638836105819264,0.012766927681930551,0.12409699387203244,0.6219772183455313,0.05617861113422262
0.2834866912570342,0.3490783718547511,0.5525255310795391,0.24283645879876947,0.2289795091478689,0.7585672694372528,0.571254120515295,0.5373083037608393,0.28613030440731335,0.9445700572156942
0.5220517421403905,0.4997417892282686,0.9886311462030792,0.3101377353850632,0.1170974005053913,0.48894461671680545,0.45781035364126577,0.25525733210483037,0.16346772518041397,0.925514595067546
0.7193885580834307,0.8627426566099478,0.4548982585377177,0.2889732280557201,0.01178958678932529,0.7912147680347656,0.8591053265147452,0.6832882565319417,0.5240587986496448,0.8074540145852089
0.8915239148499734,0.6325791455606212,0.13007460389723768,0.5001425725934019,0.06438472171373988,0.003420645727805316,0.9359777942323759,0.8877548653513972,0.869097133460795,0.4254097662944071
0.9897567877243376,0.9929618589270912,0.03932193197932454,0.8426977730827437,0.21531237910210066,0.802569378716358,0.1641106233940044,0.37205355234313886,0.8479046204948537,0.2524326525827121
0.03501381832095907,0.18296819767148353,0.48571068547998275,0.8634799543362458,0.3722509081677988,0.27205219727646957,0.8607257534917677,0.962291202253988,0.34485463080960166,0.9602916205405855
0.2526125945247081,0.3488948342427425,0.0780114280118479,0.15331144947616027,0.04222814053904489,0.18924894946116755,0.715802086720992,0.6270145366647897,0.9468900349821593,0.4127396388582698
0.7326313702823316,0.6071741680325557,0.4928195640765556,0.08704044125370158,0.2922990755837447,0.9711690186754826,0.6152814483117857,0.7580842898676934,0.4722556115162987,0.029669196429627176
0.07400121182312658,0.6090529841998661,0.8189856196614903,0.4095189679418586,0.6675112589389579,0.17440920654943737,0.4346770986481271,0.7945086699463303,0.40390883179745696,0.7011722940714102
0.6382910989421473,0.29409712517922926,0.7380593430844771,0.008940871171332465,0.41816831324180503,0.9140695077752455,0.5367337059156069,0.5630193019407783,0.8706167546496874,0.8093709605276035
0.45594251076385106,0.678267282401642,0.48327459697437747,0.20989689362609387,0.11397962389061489,0.9949621923681917,0.9461017750291187,0.9345082927797956,0.6568877656033811,0.9360827199056886
0.040406210239229634,0.3290467485774501,0.778369452119278,0.17016024265478003,0.6366337942751853,0.3627985028083286,0.5765911873509691,0.5165730602574232,0.6376516981486877,0.2745195878407508
0.7915735671578163,0.9371520353429869,0.13203130190628487,0.18586919886358588,0.6177459517309121,0.7027458980548035,0.7896824387814919,0.4107711745453885,0.9872708086457803,0.22717884332531002
0.24620163363496161,0.5176920597898708,0.8301207117299529,0.7977417124065503,0.008241049929475386,0.5824626678282703,0.2353162316870988,0.33213477676579695,0.41664362464951255,0.4613676458218755
0.7749338476936849,0.18270289017494878,0.8433337329480552,0.8958284599688752,0.2020560686534334,0.6424097481414895,0.7187312721736431,0.8207331647331513,0.8796623238510577,0.6838734251823678
0.9794724454036325,0.6733257985671629,0.558135749243529,0.314631318928292,0.9869838824855526,0.3350438606279921,0.08195783354567221,0.9076115828251837,0.06017570541215189,0.682096512899958
0.734528932359655,0.661344797769062,0.5451293255569611,0.14601552006798435,0.9835224598689911,0.5171455421901636,0.7715515818271341,0.4463895403992143,0.5147427117795468,0.6397040674506537
0.7993732743269851,0.4478346833554414,0.5863047581129665,0.3105119438390991,0.48606566523172534,0.3046083748006986,0.6153516004535298,0.6937420235831796,0.807689147558039,0.3951785894149472
0.6173205668341347,0.7056871469238385,0.0020955140859977295,0.40224870605845753,0.23923455089819867,0.11447015526267856,0.5357528298165235,0.40003384318132174,0.2842584008927955,0.5184603696813479
0.7550281574161178,0.2639461695297707,0.18473093543880437,0.08736889584261698,0.29692839579484265,0.1204965743224582,0.9783260079278199,0.8606003746865813,0.04122707995365782,0.2943804066481427
0.2881406752133675,0.9191585964636794,0.5117664167582159,0.8966719329621542,0.6316386597946027,0.5273634963352919,0.571693443126639,0.07686335397112232,0.32795851957174227,0.6126169724049269
0.660180905238,0.8633266496259622,0.9988432356803579,0.6548901734836876,0.18111114491741998,0.20161904810600262,0.23286691138002458,0.11408861752886745,0.983606262554945,0.008274387804494299
0.31758336213965466,0.44917368143843117,0.6695838679701428,0.18949052716834547,0.15896237534282498,0.28303619895800325,0.054928909601381526,0.941112115043366,0.7634402607021603,0.7100139945162428
0.10926171357572056,0.465040413973677,0.25570662743438544,0.39891813365797624,0.7239256637973366,0.8290235102856904,0.778258766151441,0.5615169428611397,0.4877065835380504,0.6557361983799057
0.028679819013995966,0.7849333649255124,0.5683440293657506,0.7246527848371848,0.3807551355944061,0.7334908762768554,0.008303899668111292,0.26483132093620876,0.9763329574833595,0.7562943182712356
0.7620114245147993,0.16812125082441787,0.2552031740800197,0.22665091145948946,0.9789803181831354,0.43731472800699,0.6482757487836512,0.6849686650144973,0.43798226934564133,0.3910846254615695
0.28911914796802163,0.6898644815609096,0.03013180549446204,0.369652689780273,0.4160079108437651,0.24124037796432019,0.056820651663461064,0.9437854872042418,0.5289350952959415,0.9637541808959705
0.08991265875875032,0.17923856683358852,0.0318103060461048,0.4366530982676823,0.06098673579519254,0.9517895205499091,0.8034591204977453,0.3998164097742918,0.7083929215903936,0.95824881318318
0.9558240855529675,0.1562099769161609,0.5809192233968692,0.6423577308605722,0.31957703080949784,0.7953734498766337,0.46646307521843666,0.1003348039974411,0.8816351523406595,0.14971723890275612
0.5784978113708992,0.08593053224927549,0.20322206918765884,0.7538381603116949,0.48141431317772954,0.3971847548215187,0.9641278945213916,0.04093178162595168,0.9766719046447342,0.678824971842262
0.189400256448915,0.4902758015250528,0.33633758014238346,0.5288126047520267,0.2606058315486016,0.11990783845311803,0.781006047126812,0.03409552900942303,0.9477530552989252,0.7444462779252811
0.116672453116619,0.07797441844836306,0.18300926452893063,0.39526427509743833,0.5549126678376847,0.4654423503677203,0.6742740150187464,0.577933889388881,0.38786596478363056,0.7431609056711275
0.4270089764380036,0.35710386955841766,0.8583225661029117,0.7329746232253228,0.3761935064462486,0.91376402828353,0.4384816570891734,0.11054398732811221,0.5302392014775508,0.17539503538252288
0.1519218073626626,0.3687484323489164,0.758762640242984,0.059707856867383224,0.6509598828848256,0.9693948319857081,0.8972685340292871,0.4282639011827113,0.8206795786998655,0.9645098786206994
0.2541614333144152,0.3788215854144251,0.5510015197421589,0.2860924774049193,0.43264472377097873,0.2562876495788682,0.5673032787485462,0.4026318417876229,0.5199816598231003,0.20652829364081582
0.3678555726933119,0.9249815460920147,0.1862418805717524,0.7248862233671378,0.9700143991471837,0.6321020214434804,0.24166653930413573,0.3324324391734117,0.6403760577031259,0.5200093770746178
0.09693158646552491,0.9024823945765513,0.5795587758496895,0.5350213355051301,0.05838402874979476,0.8656733032315612,0.36789505495164,0.02692967603709706,0.6336055702326544,0.0624848856096365
0.8831897463614216,0.07861454419478908,0.5392867093153794,0.7243048338301072,0.12440532330146237,0.6925290945906134,0.08297835182464952,0.9623660097173824,0.4130160044757075,0.04651674726388921
0.9822708981186603,0.3509357332607512,0.7884471662520569,0.9186739860273598,0.43354006192767147,0.9671578939601515,0.4060733473749315,0.43814300638541703,0.07443265247223252,0.4493076123626587
0.5463651376030562,0.8144551950848933,0.7936003427129824,0.1612560081794594,0.8696031214487916,0.467744697646854,0.3225287608809997,0.06008627005931233,0.3135587785577789,0.2642917279111928
0.1257857262966089,0.8509483808279239,0.9656727670553539,0.9056486271874051,0.6991368759050209,0.24780698825705627,0.2588376068128908,0.8791832137865768,0.831726269350339,0.2803598104421505
0.21208180047762437,0.6892998503338641,0.14224234383830936,0.9951610559755881,0.6767049405261713,0.2825662559798454,0.1284941022302334,0.10489067231226423,0.516295051326001,0.7095721845443995
0.7369837386067537,0.21750622504001904,0.6007254801143606,0.5585156879074612,0.47420891429115597,0.7606070599336718,0.702982212871087,0.14696966245035026,0.9757434781471377,0.20880304472279854
0.049692661886899914,0.06590800672147712,0.19029909710120485,0.7383511323724045,0.0596077630375883,0.8538253968664123,0.6377854377126105,0.4386679839218718,0.3224219642271612,0.7734658160226214
0.8000191126928613,0.02160717962586367,0.904639881238579,0.6567374871199706,0.8950021905121869,0.24004799322402814,0.35543429503934143,0.42411862196762007,0.716926253302222,0.5577292192096929
0.1274537157319633,0.8824265069129941,0.09534572498142635,0.5221611445390744,0.1211083430335026,0.6741496028609945,0.26115987329497226,0.033517252549866816,0.9368999901708976,0.2563440191662719
0.5956035101987756,0.6518788341713674,0.43145081681751596,0.08604798593530594,0.9229318309497995,0.3793863936050951,0.7238051339990204,0.48236743833502305,0.604747327918383,0.2119821842068138
0.5427334233212431,0.41295631404163924,0.9188667281561916,0.7813828547930025,0.42496858474053967,0.6990609489831818,0.8668786354638188,0.6761634658225572,0.21522958862564134,0.6768439903108774
